Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
24718,633850,1633850,10000.0,2025-01-27,1
24719,633859,1633859,10000.0,2025-01-27,1
24720,633883,1633883,10000.0,2025-12-07,1
24721,633895,1633895,10000.0,2025-03-14,1
24722,633901,1633901,10000.0,2025-04-14,1
24723,633926,1633926,10000.0,2025-06-28,1
24724,633933,1633933,10000.0,2025-03-14,1
24725,633951,1633951,10000.0,2025-12-14,1
24726,633975,1633975,10000.0,2025-02-27,1
24727,634017,1634017,10000.0,2025-10-14,1
24728,634065,1634065,10000.0,2025-11-21,1
24729,634090,1634090,10000.0,2025-09-14,1
24730,634092,1634092,10000.0,2025-12-28,1
24731,634119,1634119,10000.0,2025-07-21,1
24732,634145,1634145,10000.0,2025-06-28,1
24733,634184,1634184,10000.0,2025-06-28,1
24734,634194,1634194,10000.0,2025-07-28,1
24735,634357,1634357,10000.0,2025-07-21,1
24736,634360,1634360,10000.0,2025-06-28,1
24737,634388,1634388,10000.0,2025-04-21,1
24738,634416,1634416,10000.0,2025-05-21,1
24739,634417,1634417,10000.0,2025-08-28,1
24740,634472,1634472,10000.0,2025-04-21,1
24741,634479,1634479,10000.0,2025-10-07,1
24742,634497,1634497,10000.0,2025-02-27,1
24743,634596,1634596,10000.0,2025-05-21,1
24744,634614,1634614,10000.0,2025-02-20,1
24745,634624,1634624,10000.0,2025-07-14,1
24746,634626,1634626,10000.0,2025-01-27,1
24747,634652,1634652,10000.0,2025-06-28,1
24748,634678,1634678,10000.0,2025-10-28,1
24749,634703,1634703,10000.0,2025-07-28,1
24750,634713,1634713,10000.0,2025-06-14,1
24751,634746,1634746,10000.0,2025-06-21,1
24752,634766,1634766,10000.0,2025-01-20,1
24753,634769,1634769,10000.0,2025-05-21,1
24754,634790,1634790,10000.0,2025-01-06,1
24755,634792,1634792,10000.0,2025-04-07,1
24756,634803,1634803,10000.0,2025-04-21,1
24757,634864,1634864,10000.0,2025-09-21,1
24758,634867,1634867,10000.0,2025-07-21,1
24759,634891,1634891,10000.0,2025-08-28,1
24760,634896,1634896,10000.0,2025-03-07,1
24761,634919,1634919,10000.0,2025-06-21,1
24762,634940,1634940,10000.0,2025-06-28,1
24763,634962,1634962,10000.0,2025-09-21,1
24764,635000,1635000,10000.0,2025-01-13,1
24765,635033,1635033,10000.0,2025-07-07,1
24766,635037,1635037,10000.0,2025-08-07,1
24767,635088,1635088,10000.0,2025-01-06,1
24768,635090,1635090,10000.0,2025-06-28,1
24769,635128,1635128,10000.0,2025-04-28,1
24770,635145,1635145,10000.0,2025-03-07,1
24771,635171,1635171,10000.0,2025-12-14,1
24772,635179,1635179,10000.0,2025-05-21,1
24773,635190,1635190,10000.0,2025-02-20,1
24774,635192,1635192,10000.0,2025-06-07,1
24775,635220,1635220,10000.0,2025-02-13,1
24776,635267,1635267,10000.0,2025-11-28,1
24777,635270,1635270,10000.0,2025-02-27,1
24778,635294,1635294,10000.0,2025-11-28,1
24779,635302,1635302,10000.0,2025-11-14,1
24780,635308,1635308,10000.0,2025-07-14,1
24781,635321,1635321,10000.0,2025-01-06,1
24782,635366,1635366,10000.0,2025-03-21,1
24783,635372,1635372,10000.0,2025-02-27,1
24784,635415,1635415,10000.0,2025-11-14,1
24785,635420,1635420,10000.0,2025-11-14,1
24786,635481,1635481,10000.0,2025-05-14,1
24787,635517,1635517,10000.0,2025-06-14,1
24788,635525,1635525,10000.0,2025-02-27,1
24789,635577,1635577,10000.0,2025-12-28,1
24790,635583,1635583,10000.0,2025-07-21,1
24791,635722,1635722,10000.0,2025-11-07,1
24792,635731,1635731,10000.0,2025-04-28,1
24793,635751,1635751,10000.0,2025-10-21,1
24794,635753,1635753,10000.0,2025-02-20,1
24795,635773,1635773,10000.0,2025-01-27,1
24796,635792,1635792,10000.0,2025-07-21,1
24797,635793,1635793,10000.0,2025-02-13,1
24798,635857,1635857,10000.0,2025-06-14,1
24799,635862,1635862,10000.0,2025-09-21,1
24800,635881,1635881,10000.0,2025-10-07,1
24801,635890,1635890,10000.0,2025-01-20,1
24802,635897,1635897,10000.0,2025-09-21,1
24803,635912,1635912,10000.0,2025-01-27,1
24804,635919,1635919,10000.0,2025-12-28,1
24805,635987,1635987,10000.0,2025-04-07,1
24806,636021,1636021,10000.0,2025-06-07,1
24807,636072,1636072,10000.0,2025-04-21,1
24808,636078,1636078,10000.0,2025-07-21,1
24809,636094,1636094,10000.0,2025-01-20,1
24810,636111,1636111,10000.0,2025-10-28,1
24811,636131,1636131,10000.0,2025-08-14,1
24812,636161,1636161,10000.0,2025-08-28,1
24813,636182,1636182,10000.0,2025-11-07,1
24814,636185,1636185,10000.0,2025-01-20,1
24815,636201,1636201,10000.0,2025-11-07,1
24816,636220,1636220,10000.0,2025-12-07,1
24817,636223,1636223,10000.0,2025-05-07,1
24818,636262,1636262,10000.0,2025-08-28,1
24819,636287,1636287,10000.0,2025-12-14,1
24820,636290,1636290,10000.0,2025-02-27,1
24821,636327,1636327,10000.0,2025-08-21,1
24822,636330,1636330,10000.0,2025-11-07,1
24823,636371,1636371,10000.0,2025-02-13,1
24824,636483,1636483,10000.0,2025-01-27,1
24825,636495,1636495,10000.0,2025-11-07,1
24826,636523,1636523,10000.0,2025-05-07,1
24827,636565,1636565,10000.0,2025-12-07,1
24828,636575,1636575,10000.0,2025-04-28,1
24829,636582,1636582,10000.0,2025-04-07,1
24830,636588,1636588,10000.0,2025-11-28,1
24831,636605,1636605,10000.0,2025-08-28,1
24832,636628,1636628,10000.0,2025-09-14,1
24833,636633,1636633,10000.0,2025-03-14,1
24834,636648,1636648,10000.0,2025-10-21,1
24835,636651,1636651,10000.0,2025-04-07,1
24836,636658,1636658,10000.0,2025-10-14,1
24837,636664,1636664,10000.0,2025-04-21,1
24838,636712,1636712,10000.0,2025-01-06,1
24839,636745,1636745,10000.0,2025-11-07,1
24840,636760,1636760,10000.0,2025-07-28,1
24841,636761,1636761,10000.0,2025-10-14,1
24842,636776,1636776,10000.0,2025-12-14,1
24843,636795,1636795,10000.0,2025-07-28,1
24844,636801,1636801,10000.0,2025-09-14,1
24845,636825,1636825,10000.0,2025-08-14,1
24846,636844,1636844,10000.0,2025-01-13,1
24847,636859,1636859,10000.0,2025-03-28,1
24848,636881,1636881,10000.0,2025-01-27,1
24849,636898,1636898,10000.0,2025-10-21,1
24850,636913,1636913,10000.0,2025-04-14,1
24851,636932,1636932,10000.0,2025-05-14,1
24852,636953,1636953,10000.0,2025-05-21,1
24853,636957,1636957,10000.0,2025-08-07,1
24854,637005,1637005,10000.0,2025-01-13,1
24855,637009,1637009,10000.0,2025-07-28,1
24856,637094,1637094,10000.0,2025-02-27,1
24857,637105,1637105,10000.0,2025-09-28,1
24858,637116,1637116,10000.0,2025-08-21,1
24859,637119,1637119,10000.0,2025-04-07,1
24860,637128,1637128,10000.0,2025-05-21,1
24861,637131,1637131,10000.0,2025-12-21,1
24862,637137,1637137,10000.0,2025-03-21,1
24863,637162,1637162,10000.0,2025-01-13,1
24864,637193,1637193,10000.0,2025-03-14,1
24865,637205,1637205,10000.0,2025-12-21,1
24866,637209,1637209,10000.0,2025-12-07,1
24867,637250,1637250,10000.0,2025-08-21,1
24868,637269,1637269,10000.0,2025-12-14,1
24869,637287,1637287,10000.0,2025-07-14,1
24870,637298,1637298,10000.0,2025-12-07,1
24871,637325,1637325,10000.0,2025-06-21,1
24872,637375,1637375,10000.0,2025-10-14,1
24873,637378,1637378,10000.0,2025-01-13,1
24874,637388,1637388,10000.0,2025-04-21,1
24875,637404,1637404,10000.0,2025-05-28,1
24876,637409,1637409,10000.0,2025-04-14,1
24877,637449,1637449,10000.0,2025-08-28,1
24878,637479,1637479,10000.0,2025-05-21,1
24879,637482,1637482,10000.0,2025-06-07,1
24880,637518,1637518,10000.0,2025-04-14,1
24881,637544,1637544,10000.0,2025-01-20,1
24882,637579,1637579,10000.0,2025-10-07,1
24883,637583,1637583,10000.0,2025-10-21,1
24884,637599,1637599,10000.0,2025-11-14,1
24885,637604,1637604,10000.0,2025-03-21,1
24886,637667,1637667,10000.0,2025-02-06,1
24887,637682,1637682,10000.0,2025-02-13,1
24888,637690,1637690,10000.0,2025-12-07,1
24889,637699,1637699,10000.0,2025-10-07,1
24890,637705,1637705,10000.0,2025-02-27,1
24891,637771,1637771,10000.0,2025-08-21,1
24892,637813,1637813,10000.0,2025-06-14,1
24893,637864,1637864,10000.0,2025-08-07,1
24894,637881,1637881,10000.0,2025-05-14,1
24895,637899,1637899,10000.0,2025-02-13,1
24896,637932,1637932,10000.0,2025-10-07,1
24897,637939,1637939,10000.0,2025-12-21,1
24898,637947,1637947,10000.0,2025-04-14,1
24899,637948,1637948,10000.0,2025-01-20,1
24900,638126,1638126,10000.0,2025-06-14,1
24901,638146,1638146,10000.0,2025-05-07,1
24902,638154,1638154,10000.0,2025-08-07,1
24903,638182,1638182,10000.0,2025-10-21,1
24904,638234,1638234,10000.0,2025-08-07,1
24905,638251,1638251,10000.0,2025-06-07,1
24906,638291,1638291,10000.0,2025-06-28,1
24907,638292,1638292,10000.0,2025-07-14,1
24908,638324,1638324,10000.0,2025-09-21,1
24909,638329,1638329,10000.0,2025-04-21,1
24910,638335,1638335,10000.0,2025-01-27,1
24911,638339,1638339,10000.0,2025-05-21,1
24912,638454,1638454,10000.0,2025-01-13,1
24913,638458,1638458,10000.0,2025-05-14,1
24914,638465,1638465,10000.0,2025-10-21,1
24915,638478,1638478,10000.0,2025-08-28,1
24916,638491,1638491,10000.0,2025-10-28,1
24917,638492,1638492,10000.0,2025-01-13,1
24918,638543,1638543,10000.0,2025-03-21,1
24919,638615,1638615,10000.0,2025-07-14,1
24920,638626,1638626,10000.0,2025-12-07,1
24921,638658,1638658,10000.0,2025-06-07,1
24922,638681,1638681,10000.0,2025-07-14,1
24923,638758,1638758,10000.0,2025-10-14,1
24924,638759,1638759,10000.0,2025-09-07,1
24925,638760,1638760,10000.0,2025-05-14,1
24926,638808,1638808,10000.0,2025-05-07,1
24927,638856,1638856,10000.0,2025-03-07,1
24928,638898,1638898,10000.0,2025-08-28,1
24929,638914,1638914,10000.0,2025-12-07,1
24930,638931,1638931,10000.0,2025-09-07,1
24931,638946,1638946,10000.0,2025-07-28,1
24932,638949,1638949,10000.0,2025-11-28,1
24933,638986,1638986,10000.0,2025-12-21,1
24934,639014,1639014,10000.0,2025-11-21,1
24935,639032,1639032,10000.0,2025-08-14,1
24936,639066,1639066,10000.0,2025-11-14,1
24937,639079,1639079,10000.0,2025-05-14,1
24938,639092,1639092,10000.0,2025-07-28,1
24939,639154,1639154,10000.0,2025-06-28,1
24940,639179,1639179,10000.0,2025-08-07,1
24941,639182,1639182,10000.0,2025-09-21,1
24942,639200,1639200,10000.0,2025-10-28,1
24943,639235,1639235,10000.0,2025-05-21,1
24944,639238,1639238,10000.0,2025-08-28,1
24945,639239,1639239,10000.0,2025-03-28,1
24946,639240,1639240,10000.0,2025-05-14,1
24947,639257,1639257,10000.0,2025-04-21,1
24948,639295,1639295,10000.0,2025-11-21,1
24949,639309,1639309,10000.0,2025-04-21,1
24950,639332,1639332,10000.0,2025-10-21,1
24951,639333,1639333,10000.0,2025-04-14,1
24952,639337,1639337,10000.0,2025-06-14,1
24953,639392,1639392,10000.0,2025-02-13,1
24954,639462,1639462,10000.0,2025-07-21,1
24955,639464,1639464,10000.0,2025-12-14,1
24956,639478,1639478,10000.0,2025-12-21,1
24957,639501,1639501,10000.0,2025-07-21,1
24958,639525,1639525,10000.0,2025-05-07,1
24959,639580,1639580,10000.0,2025-10-14,1
24960,639616,1639616,10000.0,2025-05-28,1
24961,639659,1639659,10000.0,2025-02-06,1
24962,639679,1639679,10000.0,2025-05-28,1
24963,639683,1639683,10000.0,2025-07-28,1
24964,639716,1639716,10000.0,2025-07-28,1
24965,639778,1639778,10000.0,2025-11-07,1
24966,639803,1639803,10000.0,2025-04-28,1
24967,639805,1639805,10000.0,2025-03-28,1
24968,639842,1639842,10000.0,2025-08-28,1
24969,639868,1639868,10000.0,2025-05-14,1
24970,639878,1639878,10000.0,2025-08-14,1
24971,639879,1639879,10000.0,2025-11-14,1
24972,639888,1639888,10000.0,2025-06-07,1
24973,639903,1639903,10000.0,2025-03-07,1
24974,639910,1639910,10000.0,2025-01-27,1
24975,639927,1639927,10000.0,2025-12-21,1
24976,639942,1639942,10000.0,2025-08-07,1
24977,640017,1640017,10000.0,2025-05-14,1
24978,640024,1640024,10000.0,2025-07-07,1
24979,640028,1640028,10000.0,2025-06-14,1
24980,640177,1640177,10000.0,2025-06-14,1
24981,640226,1640226,10000.0,2025-01-20,1
24982,640240,1640240,10000.0,2025-06-07,1
24983,640245,1640245,10000.0,2025-08-07,1
24984,640265,1640265,10000.0,2025-05-07,1
24985,640270,1640270,10000.0,2025-04-07,1
24986,640336,1640336,10000.0,2025-10-07,1
24987,640456,1640456,10000.0,2025-06-07,1
24988,640463,1640463,10000.0,2025-10-07,1
24989,640482,1640482,10000.0,2025-01-13,1
24990,640497,1640497,10000.0,2025-08-21,1
24991,640498,1640498,10000.0,2025-08-28,1
24992,640505,1640505,10000.0,2025-05-14,1
24993,640514,1640514,10000.0,2025-09-21,1
24994,640522,1640522,10000.0,2025-08-21,1
24995,640557,1640557,10000.0,2025-02-13,1
24996,640619,1640619,10000.0,2025-06-28,1
24997,640631,1640631,10000.0,2025-07-28,1
24998,640666,1640666,10000.0,2025-06-07,1
24999,640701,1640701,10000.0,2025-02-20,1
25000,640716,1640716,10000.0,2025-02-13,1
25001,640737,1640737,10000.0,2025-07-21,1
25002,640776,1640776,10000.0,2025-05-07,1
25003,640793,1640793,10000.0,2025-05-21,1
25004,640817,1640817,10000.0,2025-01-20,1
25005,640818,1640818,10000.0,2025-05-07,1
25006,640857,1640857,10000.0,2025-05-14,1
25007,640867,1640867,10000.0,2025-03-28,1
25008,640881,1640881,10000.0,2025-01-13,1
25009,640905,1640905,10000.0,2025-12-07,1
25010,640950,1640950,10000.0,2025-03-07,1
25011,640983,1640983,10000.0,2025-05-28,1
25012,641022,1641022,10000.0,2025-10-14,1
25013,641061,1641061,10000.0,2025-09-21,1
25014,641064,1641064,10000.0,2025-01-20,1
25015,641073,1641073,10000.0,2025-10-07,1
25016,641092,1641092,10000.0,2025-02-27,1
25017,641120,1641120,10000.0,2025-07-28,1
25018,641143,1641143,10000.0,2025-03-07,1
25019,641145,1641145,10000.0,2025-07-07,1
25020,641182,1641182,10000.0,2025-11-28,1
25021,641203,1641203,10000.0,2025-12-07,1
25022,641211,1641211,10000.0,2025-10-21,1
25023,641213,1641213,10000.0,2025-08-21,1
25024,641214,1641214,10000.0,2025-10-14,1
25025,641228,1641228,10000.0,2025-06-07,1
25026,641286,1641286,10000.0,2025-06-14,1
25027,641294,1641294,10000.0,2025-11-21,1
25028,641299,1641299,10000.0,2025-05-07,1
25029,641303,1641303,10000.0,2025-11-07,1
25030,641327,1641327,10000.0,2025-05-28,1
25031,641329,1641329,10000.0,2025-08-07,1
25032,641344,1641344,10000.0,2025-07-21,1
25033,641366,1641366,10000.0,2025-05-14,1
25034,641376,1641376,10000.0,2025-10-28,1
25035,641423,1641423,10000.0,2025-10-14,1
25036,641476,1641476,10000.0,2025-11-14,1
25037,641511,1641511,10000.0,2025-01-06,1
25038,641540,1641540,10000.0,2025-06-21,1
25039,641580,1641580,10000.0,2025-01-13,1
25040,641688,1641688,10000.0,2025-12-14,1
25041,641729,1641729,10000.0,2025-08-07,1
25042,641815,1641815,10000.0,2025-08-21,1
25043,641817,1641817,10000.0,2025-04-14,1
25044,641819,1641819,10000.0,2025-01-20,1
25045,641829,1641829,10000.0,2025-02-20,1
25046,641848,1641848,10000.0,2025-12-07,1
25047,641867,1641867,10000.0,2025-11-14,1
25048,641915,1641915,10000.0,2025-06-07,1
25049,641943,1641943,10000.0,2025-04-28,1
25050,641960,1641960,10000.0,2025-03-14,1
25051,641999,1641999,10000.0,2025-12-14,1
25052,642004,1642004,10000.0,2025-01-13,1
25053,642023,1642023,10000.0,2025-08-21,1
25054,642025,1642025,10000.0,2025-04-07,1
25055,642071,1642071,10000.0,2025-09-14,1
25056,642108,1642108,10000.0,2025-03-21,1
25057,642111,1642111,10000.0,2025-01-27,1
25058,642112,1642112,10000.0,2025-06-07,1
25059,642145,1642145,10000.0,2025-05-21,1
25060,642146,1642146,10000.0,2025-04-14,1
25061,642148,1642148,10000.0,2025-03-21,1
25062,642171,1642171,10000.0,2025-09-07,1
25063,642200,1642200,10000.0,2025-12-21,1
25064,642208,1642208,10000.0,2025-09-07,1
25065,642251,1642251,10000.0,2025-05-28,1
25066,642311,1642311,10000.0,2025-04-28,1
25067,642339,1642339,10000.0,2025-09-07,1
25068,642376,1642376,10000.0,2025-08-21,1
25069,642390,1642390,10000.0,2025-06-21,1
25070,642411,1642411,10000.0,2025-12-07,1
25071,642419,1642419,10000.0,2025-10-07,1
25072,642586,1642586,10000.0,2025-06-21,1
25073,642595,1642595,10000.0,2025-05-28,1
25074,642599,1642599,10000.0,2025-01-13,1
25075,642605,1642605,10000.0,2025-08-21,1
25076,642699,1642699,10000.0,2025-06-21,1
25077,642708,1642708,10000.0,2025-02-27,1
25078,642710,1642710,10000.0,2025-12-21,1
25079,642745,1642745,10000.0,2025-01-20,1
25080,642756,1642756,10000.0,2025-05-07,1
25081,642758,1642758,10000.0,2025-07-21,1
25082,642793,1642793,10000.0,2025-10-21,1
25083,642805,1642805,10000.0,2025-07-21,1
25084,642811,1642811,10000.0,2025-01-20,1
25085,642817,1642817,10000.0,2025-12-28,1
25086,642818,1642818,10000.0,2025-01-27,1
25087,642821,1642821,10000.0,2025-09-21,1
25088,642848,1642848,10000.0,2025-12-14,1
25089,642883,1642883,10000.0,2025-11-28,1
25090,643025,1643025,10000.0,2025-07-21,1
25091,643080,1643080,10000.0,2025-10-07,1
25092,643086,1643086,10000.0,2025-04-28,1
25093,643091,1643091,10000.0,2025-03-07,1
25094,643109,1643109,10000.0,2025-11-21,1
25095,643213,1643213,10000.0,2025-03-21,1
25096,643224,1643224,10000.0,2025-02-20,1
25097,643233,1643233,10000.0,2025-09-07,1
25098,643247,1643247,10000.0,2025-04-07,1
25099,643260,1643260,10000.0,2025-03-07,1
25100,643271,1643271,10000.0,2025-11-28,1
25101,643273,1643273,10000.0,2025-10-21,1
25102,643287,1643287,10000.0,2025-06-14,1
25103,643315,1643315,10000.0,2025-07-14,1
25104,643324,1643324,10000.0,2025-12-28,1
25105,643329,1643329,10000.0,2025-01-27,1
25106,643392,1643392,10000.0,2025-07-07,1
25107,643486,1643486,10000.0,2025-09-21,1
25108,643490,1643490,10000.0,2025-02-13,1
25109,643495,1643495,10000.0,2025-03-14,1
25110,643504,1643504,10000.0,2025-03-28,1
25111,643533,1643533,10000.0,2025-06-21,1
25112,643538,1643538,10000.0,2025-05-14,1
25113,643548,1643548,10000.0,2025-03-14,1
25114,643564,1643564,10000.0,2025-08-28,1
25115,643569,1643569,10000.0,2025-02-06,1
25116,643571,1643571,10000.0,2025-04-21,1
25117,643576,1643576,10000.0,2025-03-14,1
25118,643619,1643619,10000.0,2025-10-07,1
25119,643681,1643681,10000.0,2025-05-28,1
25120,643727,1643727,10000.0,2025-01-27,1
25121,643766,1643766,10000.0,2025-02-06,1
25122,643769,1643769,10000.0,2025-03-28,1
25123,643771,1643771,10000.0,2025-10-21,1
25124,643783,1643783,10000.0,2025-12-14,1
25125,643807,1643807,10000.0,2025-12-21,1
25126,643813,1643813,10000.0,2025-07-07,1
25127,643859,1643859,10000.0,2025-11-21,1
25128,643867,1643867,10000.0,2025-01-06,1
25129,643870,1643870,10000.0,2025-12-21,1
25130,643917,1643917,10000.0,2025-01-06,1
25131,643946,1643946,10000.0,2025-05-14,1
25132,644010,1644010,10000.0,2025-03-21,1
25133,644012,1644012,10000.0,2025-09-14,1
25134,644015,1644015,10000.0,2025-05-21,1
25135,644062,1644062,10000.0,2025-11-14,1
25136,644091,1644091,10000.0,2025-12-14,1
25137,644110,1644110,10000.0,2025-09-28,1
25138,644171,1644171,10000.0,2025-08-14,1
25139,644180,1644180,10000.0,2025-03-07,1
25140,644181,1644181,10000.0,2025-10-28,1
25141,644196,1644196,10000.0,2025-06-21,1
25142,644233,1644233,10000.0,2025-06-21,1
25143,644326,1644326,10000.0,2025-08-07,1
25144,644344,1644344,10000.0,2025-07-14,1
25145,644370,1644370,10000.0,2025-01-27,1
25146,644385,1644385,10000.0,2025-03-21,1
25147,644392,1644392,10000.0,2025-06-14,1
25148,644456,1644456,10000.0,2025-12-07,1
25149,644467,1644467,10000.0,2025-06-21,1
25150,644469,1644469,10000.0,2025-10-07,1
25151,644476,1644476,10000.0,2025-01-20,1
25152,644490,1644490,10000.0,2025-02-20,1
25153,644513,1644513,10000.0,2025-10-07,1
25154,644524,1644524,10000.0,2025-11-21,1
25155,644555,1644555,10000.0,2025-06-28,1
25156,644565,1644565,10000.0,2025-09-28,1
25157,644583,1644583,10000.0,2025-01-06,1
25158,644636,1644636,10000.0,2025-01-13,1
25159,644646,1644646,10000.0,2025-02-06,1
25160,644660,1644660,10000.0,2025-05-14,1
25161,644671,1644671,10000.0,2025-01-20,1
25162,644682,1644682,10000.0,2025-11-21,1
25163,644750,1644750,10000.0,2025-04-28,1
25164,644755,1644755,10000.0,2025-06-21,1
25165,644826,1644826,10000.0,2025-05-14,1
25166,644843,1644843,10000.0,2025-10-07,1
25167,644858,1644858,10000.0,2025-12-14,1
25168,644859,1644859,10000.0,2025-03-28,1
25169,644874,1644874,10000.0,2025-09-28,1
25170,644891,1644891,10000.0,2025-07-21,1
25171,644926,1644926,10000.0,2025-04-28,1
25172,644931,1644931,10000.0,2025-05-28,1
25173,644964,1644964,10000.0,2025-07-28,1
25174,644974,1644974,10000.0,2025-01-20,1
25175,645016,1645016,10000.0,2025-05-28,1
25176,645024,1645024,10000.0,2025-05-07,1
25177,645032,1645032,10000.0,2025-07-21,1
25178,645039,1645039,10000.0,2025-09-21,1
25179,645100,1645100,10000.0,2025-11-07,1
25180,645111,1645111,10000.0,2025-08-14,1
25181,645116,1645116,10000.0,2025-08-14,1
25182,645145,1645145,10000.0,2025-09-14,1
25183,645160,1645160,10000.0,2025-08-14,1
25184,645167,1645167,10000.0,2025-03-21,1
25185,645169,1645169,10000.0,2025-12-07,1
25186,645170,1645170,10000.0,2025-10-28,1
25187,645204,1645204,10000.0,2025-09-21,1
25188,645236,1645236,10000.0,2025-02-27,1
25189,645237,1645237,10000.0,2025-01-06,1
25190,645247,1645247,10000.0,2025-11-21,1
25191,645255,1645255,10000.0,2025-11-21,1
25192,645344,1645344,10000.0,2025-10-14,1
25193,645353,1645353,10000.0,2025-03-28,1
25194,645361,1645361,10000.0,2025-03-07,1
25195,645413,1645413,10000.0,2025-10-07,1
25196,645429,1645429,10000.0,2025-12-07,1
25197,645439,1645439,10000.0,2025-10-28,1
25198,645499,1645499,10000.0,2025-01-27,1
25199,645503,1645503,10000.0,2025-04-28,1
25200,645520,1645520,10000.0,2025-08-14,1
25201,645553,1645553,10000.0,2025-04-14,1
25202,645558,1645558,10000.0,2025-09-07,1
25203,645560,1645560,10000.0,2025-10-07,1
25204,645580,1645580,10000.0,2025-10-07,1
25205,645588,1645588,10000.0,2025-09-28,1
25206,645614,1645614,10000.0,2025-10-14,1
25207,645617,1645617,10000.0,2025-07-21,1
25208,645671,1645671,10000.0,2025-04-14,1
25209,645674,1645674,10000.0,2025-04-21,1
25210,645683,1645683,10000.0,2025-11-21,1
25211,645692,1645692,10000.0,2025-04-28,1
25212,645705,1645705,10000.0,2025-07-14,1
25213,645787,1645787,10000.0,2025-11-21,1
25214,645835,1645835,10000.0,2025-03-28,1
25215,645842,1645842,10000.0,2025-06-21,1
25216,645843,1645843,10000.0,2025-08-14,1
25217,645906,1645906,10000.0,2025-04-07,1
25218,645913,1645913,10000.0,2025-05-14,1
25219,645919,1645919,10000.0,2025-12-14,1
25220,645951,1645951,10000.0,2025-05-07,1
25221,645963,1645963,10000.0,2025-08-07,1
25222,645965,1645965,10000.0,2025-11-21,1
25223,645984,1645984,10000.0,2025-01-06,1
25224,645991,1645991,10000.0,2025-06-14,1
25225,646028,1646028,10000.0,2025-01-20,1
25226,646029,1646029,10000.0,2025-06-14,1
25227,646034,1646034,10000.0,2025-02-27,1
25228,646183,1646183,10000.0,2025-02-06,1
25229,646199,1646199,10000.0,2025-07-21,1
25230,646206,1646206,10000.0,2025-05-14,1
25231,646222,1646222,10000.0,2025-08-28,1
25232,646236,1646236,10000.0,2025-04-07,1
25233,646256,1646256,10000.0,2025-05-14,1
25234,646275,1646275,10000.0,2025-11-14,1
25235,646292,1646292,10000.0,2025-09-07,1
25236,646305,1646305,10000.0,2025-10-21,1
25237,646317,1646317,10000.0,2025-07-28,1
25238,646365,1646365,10000.0,2025-06-21,1
25239,646366,1646366,10000.0,2025-03-28,1
25240,646421,1646421,10000.0,2025-10-14,1
25241,646429,1646429,10000.0,2025-10-21,1
25242,646461,1646461,10000.0,2025-08-28,1
25243,646473,1646473,10000.0,2025-08-21,1
25244,646504,1646504,10000.0,2025-04-21,1
25245,646527,1646527,10000.0,2025-09-14,1
25246,646533,1646533,10000.0,2025-04-07,1
25247,646554,1646554,10000.0,2025-10-07,1
25248,646586,1646586,10000.0,2025-05-07,1
25249,646653,1646653,10000.0,2025-08-14,1
25250,646657,1646657,10000.0,2025-08-21,1
25251,646662,1646662,10000.0,2025-03-14,1
25252,646663,1646663,10000.0,2025-05-07,1
25253,646689,1646689,10000.0,2025-07-28,1
25254,646698,1646698,10000.0,2025-04-14,1
25255,646721,1646721,10000.0,2025-11-14,1
25256,646741,1646741,10000.0,2025-11-21,1
25257,646757,1646757,10000.0,2025-12-14,1
25258,646795,1646795,10000.0,2025-03-14,1
25259,646831,1646831,10000.0,2025-02-06,1
25260,646834,1646834,10000.0,2025-08-21,1
25261,646853,1646853,10000.0,2025-12-21,1
25262,646865,1646865,10000.0,2025-12-21,1
25263,646884,1646884,10000.0,2025-07-14,1
25264,646893,1646893,10000.0,2025-01-13,1
25265,646915,1646915,10000.0,2025-10-14,1
25266,646922,1646922,10000.0,2025-08-14,1
25267,646933,1646933,10000.0,2025-06-07,1
25268,646939,1646939,10000.0,2025-12-21,1
25269,647005,1647005,10000.0,2025-02-27,1
25270,647020,1647020,10000.0,2025-06-07,1
25271,647041,1647041,10000.0,2025-10-14,1
25272,647044,1647044,10000.0,2025-02-20,1
25273,647124,1647124,10000.0,2025-02-13,1
25274,647140,1647140,10000.0,2025-08-21,1
25275,647160,1647160,10000.0,2025-05-28,1
25276,647182,1647182,10000.0,2025-11-21,1
25277,647189,1647189,10000.0,2025-08-07,1
25278,647198,1647198,10000.0,2025-04-28,1
25279,647206,1647206,10000.0,2025-08-14,1
25280,647247,1647247,10000.0,2025-04-07,1
25281,647263,1647263,10000.0,2025-12-21,1
25282,647269,1647269,10000.0,2025-11-14,1
25283,647271,1647271,10000.0,2025-04-28,1
25284,647358,1647358,10000.0,2025-03-21,1
25285,647371,1647371,10000.0,2025-03-28,1
25286,647380,1647380,10000.0,2025-12-14,1
25287,647529,1647529,10000.0,2025-01-06,1
25288,647569,1647569,10000.0,2025-12-21,1
25289,647590,1647590,10000.0,2025-03-14,1
25290,647617,1647617,10000.0,2025-10-28,1
25291,647621,1647621,10000.0,2025-05-14,1
25292,647629,1647629,10000.0,2025-04-07,1
25293,647669,1647669,10000.0,2025-05-14,1
25294,647672,1647672,10000.0,2025-04-14,1
25295,647673,1647673,10000.0,2025-09-21,1
25296,647701,1647701,10000.0,2025-05-07,1
25297,647743,1647743,10000.0,2025-05-07,1
25298,647765,1647765,10000.0,2025-08-07,1
